Country,Year,Crop,Area,Production,Yield,Rainfall_mm,Temperature_C,Pesticide_Use
Australia,1995,Maize,48263,534.0,16.95,534.0,16.14,25598.0
Australia,1995,Maize,48263,534.0,16.95,534.0,20.12,25598.0
Australia,1995,Maize,48263,534.0,16.95,534.0,11.39,25598.0
Australia,1995,Maize,48263,534.0,16.95,534.0,13.14,25598.0
Australia,1995,Maize,48263,534.0,16.95,534.0,18.88,25598.0
Australia,1995,Maize,48263,534.0,16.95,534.0,16.95,25598.0
Australia,1996,Maize,57689,534.0,16.12,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,16.12,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,16.12,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,16.12,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,16.12,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,16.12,534.0,17.05,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,20.06,534.0,17.05,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,11.29,534.0,17.05,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,13.05,534.0,17.05,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,19.13,534.0,17.05,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,16.12,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,20.06,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,11.29,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,13.05,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,19.13,31185.0
Australia,1996,Maize,57689,534.0,17.05,534.0,17.05,31185.0
Australia,1997,Maize,59403,534.0,16.48,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,16.48,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,16.48,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,16.48,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,16.48,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,16.48,534.0,17.51,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,20.16,534.0,17.51,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,12.13,534.0,17.51,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,13.93,534.0,17.51,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,18.94,534.0,17.51,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,16.48,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,20.16,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,12.13,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,13.93,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,18.94,34091.0
Australia,1997,Maize,59403,534.0,17.51,534.0,17.51,34091.0
Australia,1998,Maize,47544,534.0,16.28,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,16.28,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,16.28,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,16.28,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,16.28,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,16.28,534.0,18.05,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,20.62,534.0,18.05,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,12.46,534.0,18.05,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,13.61,534.0,18.05,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,18.9,534.0,18.05,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,16.28,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,20.62,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,12.46,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,13.61,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,18.9,37215.0
Australia,1998,Maize,47544,534.0,18.05,534.0,18.05,37215.0
Australia,1999,Maize,51212,534.0,16.77,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,16.77,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,16.77,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,16.77,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,16.77,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,16.77,534.0,17.55,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,19.75,534.0,17.55,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,12.1,534.0,17.55,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,14.2,534.0,17.55,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,19.28,534.0,17.55,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,16.77,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,19.75,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,12.1,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,14.2,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,19.28,34200.0
Australia,1999,Maize,51212,534.0,17.55,534.0,17.55,34200.0
Australia,2000,Maize,49360,534.0,17.08,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,17.08,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,17.08,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,17.08,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,17.08,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,17.08,534.0,17.57,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,19.89,534.0,17.57,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,12.09,534.0,17.57,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,14.32,534.0,17.57,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,19.07,534.0,17.57,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,17.08,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,19.89,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,12.09,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,14.32,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,19.07,33475.0
Australia,2000,Maize,49360,534.0,17.57,534.0,17.57,33475.0
Australia,2001,Maize,46471,534.0,16.63,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,16.63,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,16.63,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,16.63,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,16.63,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,16.63,534.0,17.85,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,20.21,534.0,17.85,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,12.29,534.0,17.85,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,14.18,534.0,17.85,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,18.39,534.0,17.85,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,16.63,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,20.21,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,12.29,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,14.18,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,18.39,32710.0
Australia,2001,Maize,46471,534.0,17.85,534.0,17.85,32710.0
Australia,2002,Maize,54929,534.0,16.63,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,16.63,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,16.63,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,16.63,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,16.63,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,16.63,534.0,17.73,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,20.38,534.0,17.73,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,12.31,534.0,17.73,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,14.08,534.0,17.73,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,18.93,534.0,17.73,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,16.63,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,20.38,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,12.31,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,14.08,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,18.93,26651.0
Australia,2002,Maize,54929,534.0,17.73,534.0,17.73,26651.0
Australia,2004,Maize,56326,534.0,16.64,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,16.64,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,16.64,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,16.64,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,16.64,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,16.64,534.0,17.87,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,20.42,534.0,17.87,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,12.35,534.0,17.87,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,13.74,534.0,17.87,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,18.87,534.0,17.87,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,16.64,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,20.42,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,12.35,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,13.74,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,18.87,36276.0
Australia,2004,Maize,56326,534.0,17.87,534.0,17.87,36276.0
Australia,2005,Maize,57983,534.0,16.93,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,16.93,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,16.93,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,16.93,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,16.93,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,16.93,534.0,18.03,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,20.71,534.0,18.03,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,12.48,534.0,18.03,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,14.38,534.0,18.03,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,18.26,534.0,18.03,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,16.93,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,20.71,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,12.48,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,14.38,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,18.26,34310.0
Australia,2005,Maize,57983,534.0,18.03,534.0,18.03,34310.0
Australia,2006,Maize,53856,534.0,16.75,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,16.75,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,16.75,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,16.75,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,16.75,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,16.75,534.0,17.75,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,20.17,534.0,17.75,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,12.51,534.0,17.75,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,13.99,534.0,17.75,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,18.99,534.0,17.75,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,16.75,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,20.17,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,12.51,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,13.99,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,18.99,35900.0
Australia,2006,Maize,53856,534.0,17.75,534.0,17.75,35900.0
Australia,2007,Maize,49103,534.0,17.49,534.0,17.49,32446.25
Australia,2007,Maize,49103,534.0,17.49,534.0,20.31,32446.25
Australia,2007,Maize,49103,534.0,17.49,534.0,12.83,32446.25
Australia,2007,Maize,49103,534.0,17.49,534.0,14.99,32446.25
Australia,2007,Maize,49103,534.0,17.49,534.0,18.84,32446.25
Australia,2007,Maize,49103,534.0,17.49,534.0,18.02,32446.25
Australia,2007,Maize,49103,534.0,20.31,534.0,17.49,32446.25
Australia,2007,Maize,49103,534.0,20.31,534.0,20.31,32446.25
Australia,2007,Maize,49103,534.0,20.31,534.0,12.83,32446.25
Australia,2007,Maize,49103,534.0,20.31,534.0,14.99,32446.25
